Date,Open,High,Low,Close,Adj Close,Volume
1/28/2019,6512.50,6610.00,6317.70,6511.05,6282.55,2398091
1/29/2019,6480.00,6619.15,6447.40,6526.95,6297.89,1101399
1/30/2019,6559.00,6588.00,6508.00,6548.25,6318.44,583773
1/31/2019,6575.00,6660.05,6460.05,6641.15,6408.08,926270
2/1/2019,6679.00,7204.00,6652.55,6962.30,6717.96,2545419
2/4/2019,6975.00,7039.00,6851.65,6988.20,6742.96,658776
2/5/2019,6995.00,7125.00,6985.40,7093.60,6844.66,681498
2/6/2019,7120.00,7220.00,7067.00,7183.40,6931.30,567827
2/7/2019,7201.00,7320.00,7185.10,7302.55,7046.27,690174
2/8/2019,7270.00,7300.00,7100.00,7134.25,6883.88,576159
2/11/2019,7150.00,7209.95,7051.10,7177.90,6926.00,502244
2/12/2019,7193.00,7230.00,7127.95,7162.50,6911.14,494592
2/14/2019,7036.70,7111.20,6990.00,7017.50,6771.23,622311
2/15/2019,7027.40,7058.70,6900.00,6930.05,6686.85,768798
2/18/2019,6964.70,6997.80,6817.00,6842.70,6602.56,509963
2/19/2019,6855.00,6915.90,6771.00,6804.55,6565.75,493861
2/20/2019,6842.00,6888.00,6804.40,6849.90,6609.51,534284
2/21/2019,6868.95,6879.65,6715.00,6801.55,6562.85,722938
2/22/2019,6827.00,6939.00,6819.05,6912.40,6669.81,764535
2/25/2019,6948.00,6984.90,6870.05,6924.90,6681.88,495728
2/26/2019,6885.00,6975.00,6812.60,6904.30,6662.00,673415
2/27/2019,6943.00,7048.00,6853.20,6968.50,6723.95,961829
2/28/2019,7010.00,7040.00,6801.00,6829.70,6590.02,1031563
3/1/2019,6876.80,6950.00,6827.25,6935.15,6691.77,768822
3/5/2019,6950.00,7158.15,6894.45,7117.75,6867.96,838538
3/6/2019,7137.85,7144.90,7010.00,7056.90,6809.24,557197
3/7/2019,7078.00,7092.50,7002.00,7029.05,6782.37,396771
3/8/2019,6975.00,7025.00,6951.00,6967.70,6723.17,486432
3/11/2019,6980.00,7121.60,6975.00,7081.90,6833.37,720905
3/12/2019,7097.00,7232.00,7096.00,7157.20,6906.02,828847
3/13/2019,7177.00,7202.95,7050.00,7091.05,6842.20,534982
3/14/2019,7103.00,7148.00,7047.25,7086.30,6837.61,584482
3/15/2019,7109.00,7157.00,7060.00,7084.00,6835.39,861945
3/18/2019,7077.45,7077.45,6776.60,6894.00,6652.06,1336134
3/19/2019,6900.00,6901.95,6809.25,6825.20,6585.68,816763
3/20/2019,6860.00,6860.00,6650.00,6673.55,6439.35,1017560
3/22/2019,6567.00,6716.30,6532.35,6552.70,6322.74,1715983
3/25/2019,6515.00,6621.00,6491.20,6522.60,6293.69,1093184
3/26/2019,6558.00,6600.00,6480.00,6585.70,6354.58,909087
3/27/2019,6628.00,6640.00,6500.00,6518.00,6289.26,887601
3/28/2019,6535.00,6625.00,6501.20,6596.25,6364.76,949713
