Date,Open,High,Low,Close,Adj Close,Volume
6/11/2019,268.60,268.60,268.60,268.60,266.48,85
6/12/2019,282.00,282.00,261.35,282.00,279.78,277
6/13/2019,287.00,287.00,287.00,287.00,284.74,92
6/14/2019,294.00,296.00,287.00,296.00,293.67,353
6/17/2019,296.00,296.00,296.00,296.00,293.67,0
6/18/2019,285.00,290.00,282.00,290.00,287.72,282
6/19/2019,280.00,280.20,280.00,280.00,277.79,442
6/20/2019,280.00,280.00,280.00,280.00,277.79,16
6/21/2019,280.00,280.00,280.00,280.00,277.79,2
6/24/2019,280.00,280.00,280.00,280.00,277.79,0
6/25/2019,279.00,280.00,279.00,279.90,277.70,150
6/26/2019,279.85,279.85,279.85,279.85,277.65,3
6/27/2019,279.80,279.80,278.00,279.50,277.30,91
6/28/2019,280.00,280.00,270.05,270.05,267.92,504
7/1/2019,260.00,260.00,257.10,258.05,256.02,107
7/2/2019,270.00,270.00,260.00,260.00,257.95,3
7/3/2019,258.00,272.05,257.05,271.00,268.87,70
7/4/2019,271.00,276.00,260.25,261.05,258.99,287
7/5/2019,274.00,274.00,273.00,274.00,271.84,312
7/8/2019,260.65,265.00,260.30,260.30,258.25,1620
7/9/2019,260.00,260.00,255.00,255.00,252.99,1000
7/10/2019,260.00,267.75,260.00,267.75,265.64,118
7/11/2019,267.75,267.75,260.00,261.10,259.04,159
7/12/2019,259.05,266.00,259.05,266.00,263.90,61
7/15/2019,267.00,267.00,258.00,258.00,255.97,766
7/16/2019,258.05,258.05,258.00,258.00,255.97,147
7/17/2019,258.05,270.90,258.00,266.95,264.85,466
7/18/2019,258.55,266.00,258.55,266.00,263.90,142
7/19/2019,265.00,265.00,265.00,265.00,262.91,405
7/22/2019,265.00,266.00,265.00,266.00,263.90,304
7/23/2019,266.00,266.00,266.00,266.00,263.90,0
7/24/2019,266.05,270.00,266.00,266.00,263.90,525
7/25/2019,270.00,270.00,264.00,264.00,261.92,500
7/26/2019,268.00,270.00,268.00,270.00,267.87,192
7/29/2019,268.05,283.50,268.05,276.00,273.83,9
7/30/2019,270.05,289.80,270.05,289.80,287.52,187
7/31/2019,304.25,304.25,277.05,277.05,274.87,64
8/1/2019,270.05,290.90,270.05,290.90,288.61,2035
8/2/2019,290.90,290.90,290.90,290.90,288.61,0
8/5/2019,280.00,305.00,280.00,305.00,302.60,1115
8/6/2019,290.15,309.95,290.15,309.95,307.51,188
8/7/2019,309.95,309.95,309.95,309.95,307.51,0
8/8/2019,325.40,325.40,325.40,325.40,322.84,2
8/9/2019,335.00,341.65,310.00,341.35,338.66,216
8/13/2019,324.30,324.30,324.30,324.30,321.75,10
8/14/2019,308.10,320.00,308.10,308.10,305.67,32
8/16/2019,308.10,308.10,308.10,308.10,305.67,0
8/19/2019,292.70,300.00,292.70,300.00,297.64,70
8/20/2019,300.00,300.00,296.00,296.00,293.67,3
8/21/2019,296.00,296.00,296.00,296.00,293.67,0
8/22/2019,296.00,296.00,285.00,285.00,282.75,60
8/23/2019,285.00,285.00,285.00,285.00,282.75,13
8/26/2019,272.00,272.00,272.00,272.00,269.86,26
8/27/2019,258.40,285.00,258.40,285.00,282.75,180
8/28/2019,272.00,299.25,270.80,299.25,296.89,69
8/29/2019,299.25,299.25,285.00,299.25,296.89,11
8/30/2019,299.25,314.00,299.25,299.40,297.04,13
9/3/2019,300.00,300.00,300.00,300.00,297.64,26
9/4/2019,301.00,301.00,301.00,301.00,298.63,1
9/5/2019,291.00,315.00,286.00,300.00,297.64,2200
9/6/2019,285.10,315.00,285.10,298.50,296.15,136
9/9/2019,312.95,312.95,312.95,312.95,310.48,7
9/11/2019,325.00,325.00,312.95,312.95,310.48,327
9/12/2019,318.95,318.95,318.95,318.95,316.44,1
9/13/2019,324.00,324.00,303.10,303.10,300.71,6
9/16/2019,312.00,312.00,304.00,308.00,307.09,360
9/17/2019,320.00,320.00,320.00,320.00,319.06,1
9/18/2019,306.00,320.00,304.00,320.00,319.06,176
9/19/2019,320.00,320.00,320.00,320.00,319.06,15
9/20/2019,304.00,336.00,304.00,307.85,306.94,223
9/23/2019,323.20,323.20,292.50,292.50,291.64,174
9/24/2019,292.50,300.00,286.60,300.00,299.12,254
9/25/2019,287.00,314.00,285.00,314.00,313.08,233
9/26/2019,314.00,314.00,314.00,314.00,313.08,0
9/27/2019,319.00,319.00,319.00,319.00,318.06,1
9/30/2019,311.05,311.05,311.00,311.00,310.08,21
10/1/2019,311.00,311.00,311.00,311.00,310.08,0
10/3/2019,310.00,326.50,310.00,326.50,325.54,3
10/4/2019,312.50,312.50,312.00,312.00,311.08,35
10/7/2019,312.00,312.00,312.00,312.00,311.08,0
10/9/2019,302.00,302.00,302.00,302.00,301.11,1
10/10/2019,290.00,300.00,290.00,300.00,299.12,3
10/11/2019,300.00,300.00,300.00,300.00,299.12,1
10/14/2019,300.00,300.00,286.00,286.00,285.16,98
10/15/2019,300.00,300.00,290.00,290.00,289.15,80
10/16/2019,290.00,290.00,290.00,290.00,289.15,0
10/17/2019,295.00,295.00,280.05,280.05,279.23,10
10/18/2019,280.10,280.10,280.10,280.10,279.28,17
10/22/2019,280.10,280.10,280.10,280.10,279.28,0
10/23/2019,294.10,294.10,275.00,294.00,293.13,407
10/24/2019,279.30,308.70,279.30,308.70,307.79,151
10/25/2019,307.95,307.95,293.50,293.75,292.89,49
10/27/2019,308.40,308.40,294.00,301.20,300.31,2
10/29/2019,316.00,316.00,316.00,316.00,315.07,1
10/30/2019,315.00,325.00,302.00,325.00,324.04,656
10/31/2019,335.00,340.95,308.75,340.95,339.95,504
11/1/2019,340.00,340.00,323.95,323.95,323.00,96
11/4/2019,308.75,308.75,308.00,308.00,307.09,312
11/5/2019,300.00,301.05,298.60,300.00,299.12,1168
11/6/2019,286.00,315.00,285.55,314.00,313.08,286
11/7/2019,314.00,314.00,314.00,314.00,313.08,0
11/8/2019,299.00,329.60,298.30,329.60,328.63,410
11/11/2019,314.00,314.00,313.15,314.00,313.08,122
11/13/2019,299.10,320.00,298.30,298.30,297.42,502
11/14/2019,284.05,312.00,284.05,298.00,297.12,350
11/15/2019,300.00,310.00,300.00,310.00,309.09,333
11/18/2019,295.00,305.00,294.50,294.50,293.63,1100
11/19/2019,295.00,296.00,279.80,280.00,279.18,1410
11/20/2019,294.00,294.00,293.95,294.00,293.13,31
11/21/2019,294.00,294.00,294.00,294.00,293.13,2
11/22/2019,294.00,294.00,294.00,294.00,293.13,0
11/25/2019,281.05,303.00,279.50,290.00,289.15,627
11/26/2019,295.00,298.95,275.50,295.45,294.58,1476
11/27/2019,292.00,299.00,292.00,298.10,297.22,126
11/28/2019,292.00,298.00,292.00,295.00,294.13,503
11/29/2019,295.00,295.00,285.00,285.80,284.96,648
12/2/2019,294.00,295.00,294.00,294.70,293.83,1600
12/3/2019,294.70,294.70,280.00,280.00,279.18,418
12/4/2019,272.90,274.10,266.00,267.00,266.21,2906
12/5/2019,280.20,280.20,280.20,280.20,279.38,1
12/6/2019,280.00,288.95,275.00,288.95,288.10,17
12/9/2019,275.00,280.00,274.55,275.35,274.54,289
12/10/2019,285.00,285.00,275.00,285.00,284.16,12
